assigned_resource,created_at,display_detail_zh,display_name_zh,eligible_resources,estimated_duration,failure_reason,finished_at,motion_constraints,nest_id,order_id,payload,predecessors,priority,ready_at,recovery_for,required_tool,required_zones,reservation_id,retry_count,retry_limit,route_phase,sequence_index,started_at,station_capabilities,station_id,status,status_zh,successors,task_id,task_type,tray_id,unit_id
ARM1,0.0,工件1 · 翅片3,夹取翅片,"[""ARM1""]",8.0,,319.1500000000383,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.0, 0.034]}","[""ORDER_001_U01_CONFIGURE_COMB"", ""ORDER_001_U01_PREPARE_FIN_TOOL"", ""ORDER_001_U01_INSTALL_FIN_02""]",5,311.15000000003647,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000036-MOTION-ORDER_001_U01_PICK_FIN_03,0,2,MATERIAL_READY,11,311.15000000003647,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_INSTALL_FIN_03""]",ORDER_001_U01_PICK_FIN_03,PICK_FIN,tray_01,ORDER_001_UNIT_01
ARM1,0.0,工件1 · 翅片3,夹取翅片,"[""ARM1""]",8.0,,694.2499999999163,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_002,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.015, 0.034]}","[""ORDER_002_U01_CONFIGURE_COMB"", ""ORDER_002_U01_PREPARE_FIN_TOOL"", ""ORDER_002_U01_INSTALL_FIN_02""]",3,686.1999999999236,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000070-MOTION-ORDER_002_U01_PICK_FIN_03,0,2,MATERIAL_READY,11,686.1999999999236,[],,SUCCEEDED,已完成,"[""ORDER_002_U01_INSTALL_FIN_03""]",ORDER_002_U01_PICK_FIN_03,PICK_FIN,tray_01,ORDER_002_UNIT_01
ARM1,0.0,工件1 · 翅片7,夹取翅片,"[""ARM1""]",8.0,,225.350000000017,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_003,"{""fin_id"": ""fin_07"", ""target_position"": [0.0, 0.045, 0.0315]}","[""ORDER_003_U01_CONFIGURE_COMB"", ""ORDER_003_U01_PREPARE_FIN_TOOL"", ""ORDER_003_U01_INSTALL_FIN_06""]",10,217.35000000001517,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000023-MOTION-ORDER_003_U01_PICK_FIN_07,0,2,MATERIAL_READY,19,217.35000000001517,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_INSTALL_FIN_07""]",ORDER_003_U01_PICK_FIN_07,PICK_FIN,tray_01,ORDER_003_UNIT_01
ARM1,0.0,工件1 · 翅片3,安装翅片,"[""ARM1""]",10.0,,329.15000000004056,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.0, 0.034]}","[""ORDER_001_U01_PICK_FIN_03""]",5,319.1500000000383,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000037-MOTION-ORDER_001_U01_INSTALL_FIN_03,0,2,MATERIAL_READY,12,319.1500000000383,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_PICK_FIN_04"", ""ORDER_001_U01_INSPECT_FINS""]",ORDER_001_U01_INSTALL_FIN_03,INSTALL_FIN,tray_01,ORDER_001_UNIT_01
ARM1,0.0,工件1 · 翅片3,安装翅片,"[""ARM1""]",10.0,,704.2999999999072,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_002,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.015, 0.034]}","[""ORDER_002_U01_PICK_FIN_03""]",3,694.2499999999163,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000071-MOTION-ORDER_002_U01_INSTALL_FIN_03,0,2,MATERIAL_READY,12,694.2499999999163,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_PICK_FIN_04"", ""ORDER_002_U01_INSPECT_FINS""]",ORDER_002_U01_INSTALL_FIN_03,INSTALL_FIN,tray_01,ORDER_002_UNIT_01
ARM1,0.0,工件1 · 翅片7,安装翅片,"[""ARM1""]",10.0,,235.35000000001926,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_003,"{""fin_id"": ""fin_07"", ""target_position"": [0.0, 0.045, 0.0315]}","[""ORDER_003_U01_PICK_FIN_07""]",10,225.350000000017,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000024-MOTION-ORDER_003_U01_INSTALL_FIN_07,0,2,MATERIAL_READY,20,225.350000000017,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_INSPECT_FINS""]",ORDER_003_U01_INSTALL_FIN_07,INSTALL_FIN,tray_01,ORDER_003_UNIT_01
ARM1,0.0,工件1 · 翅片4,夹取翅片,"[""ARM1""]",8.0,,337.1500000000424,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.02, 0.034]}","[""ORDER_001_U01_CONFIGURE_COMB"", ""ORDER_001_U01_PREPARE_FIN_TOOL"", ""ORDER_001_U01_INSTALL_FIN_03""]",5,329.15000000004056,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000038-MOTION-ORDER_001_U01_PICK_FIN_04,0,2,MATERIAL_READY,13,329.15000000004056,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_INSTALL_FIN_04""]",ORDER_001_U01_PICK_FIN_04,PICK_FIN,tray_01,ORDER_001_UNIT_01
ARM1,0.0,工件1 · 翅片4,夹取翅片,"[""ARM1""]",8.0,,712.3499999998999,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_002,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.045, 0.034]}","[""ORDER_002_U01_CONFIGURE_COMB"", ""ORDER_002_U01_PREPARE_FIN_TOOL"", ""ORDER_002_U01_INSTALL_FIN_03""]",3,704.2999999999072,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000072-MOTION-ORDER_002_U01_PICK_FIN_04,0,2,MATERIAL_READY,13,704.2999999999072,[],,SUCCEEDED,已完成,"[""ORDER_002_U01_INSTALL_FIN_04""]",ORDER_002_U01_PICK_FIN_04,PICK_FIN,tray_01,ORDER_002_UNIT_01
ARM3,0.0,工件1,检测翅片安装,"[""ARM3""]",10.0,,245.35000000002154,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,"{""fin_ids"": [""fin_01"", ""fin_02"", ""fin_03"", ""fin_04"", ""fin_05"", ""fin_06"", ""fin_07""]}","[""ORDER_003_U01_INSTALL_FIN_01"", ""ORDER_003_U01_INSTALL_FIN_02"", ""ORDER_003_U01_INSTALL_FIN_03"", ""ORDER_003_U01_INSTALL_FIN_04"", ""ORDER_003_U01_INSTALL_FIN_05"", ""ORDER_003_U01_INSTALL_FIN_06"", ""ORDER_003_U01_INSTALL_FIN_07""]",10,235.35000000001926,,,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000025-MOTION-ORDER_003_U01_INSPECT_FINS,0,2,MATERIAL_READY,21,235.35000000001926,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_FETCH_PRESS""]",ORDER_003_U01_INSPECT_FINS,INSPECT_FINS,tray_01,ORDER_003_UNIT_01
ARM1,0.0,工件1 · 翅片4,安装翅片,"[""ARM1""]",10.0,,347.15000000004466,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.02, 0.034]}","[""ORDER_001_U01_PICK_FIN_04""]",5,337.1500000000424,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000039-MOTION-ORDER_001_U01_INSTALL_FIN_04,0,2,MATERIAL_READY,14,337.1500000000424,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_PICK_FIN_05"", ""ORDER_001_U01_INSPECT_FINS""]",ORDER_001_U01_INSTALL_FIN_04,INSTALL_FIN,tray_01,ORDER_001_UNIT_01
ARM1,0.0,工件1 · 翅片4,安装翅片,"[""ARM1""]",10.0,,722.3999999998907,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_002,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.045, 0.034]}","[""ORDER_002_U01_PICK_FIN_04""]",3,712.3499999998999,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000073-MOTION-ORDER_002_U01_INSTALL_FIN_04,0,2,MATERIAL_READY,14,712.3499999998999,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_INSPECT_FINS""]",ORDER_002_U01_INSTALL_FIN_04,INSTALL_FIN,tray_01,ORDER_002_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,龙门取出短压梁,"[""CHANGEOVER_GANTRY""]",2.0,,247.350000000022,{},NEST_A,ORDER_003,{},"[""ORDER_003_U01_INSPECT_FINS""]",10,245.35000000002154,,,"[""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,43,245.35000000002154,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_INSTALL_PRESS""]",ORDER_003_U01_FETCH_PRESS,FETCH_PRESS_MODULE,tray_01,ORDER_003_UNIT_01
ARM1,0.0,工件1 · 翅片5,夹取翅片,"[""ARM1""]",8.0,,355.1500000000465,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_05"", ""target_position"": [0.0, 0.04, 0.034]}","[""ORDER_001_U01_CONFIGURE_COMB"", ""ORDER_001_U01_PREPARE_FIN_TOOL"", ""ORDER_001_U01_INSTALL_FIN_04""]",5,347.15000000004466,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000040-MOTION-ORDER_001_U01_PICK_FIN_05,0,2,MATERIAL_READY,15,347.15000000004466,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_INSTALL_FIN_05""]",ORDER_001_U01_PICK_FIN_05,PICK_FIN,tray_01,ORDER_001_UNIT_01
ARM3,0.0,工件1,检测翅片安装,"[""ARM3""]",10.0,,732.4499999998816,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""fin_ids"": [""fin_01"", ""fin_02"", ""fin_03"", ""fin_04""]}","[""ORDER_002_U01_INSTALL_FIN_01"", ""ORDER_002_U01_INSTALL_FIN_02"", ""ORDER_002_U01_INSTALL_FIN_03"", ""ORDER_002_U01_INSTALL_FIN_04""]",3,722.3999999998907,,,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000074-MOTION-ORDER_002_U01_INSPECT_FINS,0,2,MATERIAL_READY,15,722.3999999998907,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_FETCH_PRESS""]",ORDER_002_U01_INSPECT_FINS,INSPECT_FINS,tray_01,ORDER_002_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,安装两根短压梁,"[""CHANGEOVER_GANTRY""]",2.5,,249.85000000002256,{},NEST_A,ORDER_003,{},"[""ORDER_003_U01_FETCH_PRESS""]",10,247.350000000022,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,44,247.350000000022,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_APPLY_PRESS""]",ORDER_003_U01_INSTALL_PRESS,INSTALL_PRESS_MODULE,tray_01,ORDER_003_UNIT_01
ARM1,0.0,工件1 · 翅片5,安装翅片,"[""ARM1""]",10.0,,365.15000000004875,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_001,"{""fin_id"": ""fin_05"", ""target_position"": [0.0, 0.04, 0.034]}","[""ORDER_001_U01_PICK_FIN_05""]",5,355.1500000000465,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000041-MOTION-ORDER_001_U01_INSTALL_FIN_05,0,2,MATERIAL_READY,16,355.1500000000465,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_INSPECT_FINS""]",ORDER_001_U01_INSTALL_FIN_05,INSTALL_FIN,tray_01,ORDER_001_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,龙门取出短压梁,"[""CHANGEOVER_GANTRY""]",2.0,,734.4999999998797,{},NEST_A,ORDER_002,{},"[""ORDER_002_U01_INSPECT_FINS""]",3,732.4499999998816,,,"[""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,99,732.4499999998816,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_INSTALL_PRESS""]",ORDER_002_U01_FETCH_PRESS,FETCH_PRESS_MODULE,tray_01,ORDER_002_UNIT_01
FIXTURE,0.0,工件1 · 目标夹紧力22牛,压梁压紧翅片,"[""FIXTURE""]",2.0,,251.85000000002302,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,"{""target_force_n"": 22.0, ""force_hold_duration_s"": 1.5}","[""ORDER_003_U01_INSTALL_PRESS""]",10,249.85000000002256,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,22,249.85000000002256,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_LOCK_FIXTURE""]",ORDER_003_U01_APPLY_PRESS,APPLY_PRESS,tray_01,ORDER_003_UNIT_01
ARM3,0.0,工件1,检测翅片安装,"[""ARM3""]",10.0,,375.150000000051,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,"{""fin_ids"": [""fin_01"", ""fin_02"", ""fin_03"", ""fin_04"", ""fin_05""]}","[""ORDER_001_U01_INSTALL_FIN_01"", ""ORDER_001_U01_INSTALL_FIN_02"", ""ORDER_001_U01_INSTALL_FIN_03"", ""ORDER_001_U01_INSTALL_FIN_04"", ""ORDER_001_U01_INSTALL_FIN_05""]",5,365.15000000004875,,,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000042-MOTION-ORDER_001_U01_INSPECT_FINS,0,2,MATERIAL_READY,17,365.15000000004875,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_FETCH_PRESS""]",ORDER_001_U01_INSPECT_FINS,INSPECT_FINS,tray_01,ORDER_001_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,安装两根短压梁,"[""CHANGEOVER_GANTRY""]",2.5,,737.0499999998774,{},NEST_A,ORDER_002,{},"[""ORDER_002_U01_FETCH_PRESS""]",3,734.4999999998797,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,100,734.4999999998797,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_APPLY_PRESS""]",ORDER_002_U01_INSTALL_PRESS,INSTALL_PRESS_MODULE,tray_01,ORDER_002_UNIT_01
FIXTURE,0.0,工件1,锁紧托盘夹具,"[""FIXTURE""]",1.0,,252.85000000002324,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,{},"[""ORDER_003_U01_APPLY_PRESS""]",10,251.85000000002302,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,23,251.85000000002302,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_003_U01_TRANSFER_OUT""]",ORDER_003_U01_LOCK_FIXTURE,LOCK_FIXTURE,tray_01,ORDER_003_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,龙门取出短压梁,"[""CHANGEOVER_GANTRY""]",2.0,,377.1500000000515,{},NEST_A,ORDER_001,{},"[""ORDER_001_U01_INSPECT_FINS""]",5,375.150000000051,,,"[""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,72,375.150000000051,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_INSTALL_PRESS""]",ORDER_001_U01_FETCH_PRESS,FETCH_PRESS_MODULE,tray_01,ORDER_001_UNIT_01
FIXTURE,0.0,工件1 · 目标夹紧力18牛,压梁压紧翅片,"[""FIXTURE""]",2.0,,739.0999999998755,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""target_force_n"": 18.0, ""force_hold_duration_s"": 1.5}","[""ORDER_002_U01_INSTALL_PRESS""]",3,737.0499999998774,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,16,737.0499999998774,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_LOCK_FIXTURE""]",ORDER_002_U01_APPLY_PRESS,APPLY_PRESS,tray_01,ORDER_002_UNIT_01
OUTFEED,0.0,工件1,托盘输送至升降台,"[""OUTFEED""]",4.0,,256.8500000000241,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,{},"[""ORDER_003_U01_LOCK_FIXTURE""]",10,252.85000000002324,,,"[""ZONE_OUTFEED""]",,0,1,,24,252.85000000002324,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_MOVE_ELEVATOR""]",ORDER_003_U01_TRANSFER_OUT,TRANSFER_TRAY_OUT,tray_01,ORDER_003_UNIT_01
CHANGEOVER_GANTRY,0.0,工件1,安装两根短压梁,"[""CHANGEOVER_GANTRY""]",2.5,,379.65000000005205,{},NEST_A,ORDER_001,{},"[""ORDER_001_U01_FETCH_PRESS""]",5,377.1500000000515,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,73,377.1500000000515,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_APPLY_PRESS""]",ORDER_001_U01_INSTALL_PRESS,INSTALL_PRESS_MODULE,tray_01,ORDER_001_UNIT_01
FIXTURE,0.0,工件1,锁紧托盘夹具,"[""FIXTURE""]",1.0,,740.1499999998746,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,{},"[""ORDER_002_U01_APPLY_PRESS""]",3,739.0999999998755,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,17,739.0999999998755,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U01_TRANSFER_OUT""]",ORDER_002_U01_LOCK_FIXTURE,LOCK_FIXTURE,tray_01,ORDER_002_UNIT_01
ELEVATOR,0.0,工件1 · 第1层,升降台对准层位,"[""ELEVATOR""]",4.0,,260.85000000002503,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_003_U01_TRANSFER_OUT""]",10,256.8500000000241,,,"[""ZONE_ELEVATOR_TRANSFER""]",,0,1,,25,256.8500000000241,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_LOAD_RACK""]",ORDER_003_U01_MOVE_ELEVATOR,MOVE_ELEVATOR,tray_01,ORDER_003_UNIT_01
FIXTURE,0.0,工件1 · 目标夹紧力20牛,压梁压紧翅片,"[""FIXTURE""]",2.0,,381.6500000000525,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,"{""target_force_n"": 20.0, ""force_hold_duration_s"": 1.5}","[""ORDER_001_U01_INSTALL_PRESS""]",5,379.65000000005205,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,18,379.65000000005205,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_LOCK_FIXTURE""]",ORDER_001_U01_APPLY_PRESS,APPLY_PRESS,tray_01,ORDER_001_UNIT_01
OUTFEED,0.0,工件1,托盘输送至升降台,"[""OUTFEED""]",4.0,,744.1999999998709,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,{},"[""ORDER_002_U01_LOCK_FIXTURE""]",3,740.1499999998746,,,"[""ZONE_OUTFEED""]",,0,1,,18,740.1499999998746,[],,SUCCEEDED,已完成,"[""ORDER_002_U01_MOVE_ELEVATOR"", ""ORDER_002_U03_INDEX_TRAY"", ""ORDER_002_U03_INDEX_MATERIAL""]",ORDER_002_U01_TRANSFER_OUT,TRANSFER_TRAY_OUT,tray_01,ORDER_002_UNIT_01
TRANSFER_FORK,0.0,工件1 · 第1层,推叉装入炉内料架,"[""TRANSFER_FORK""]",5.0,,265.85000000002617,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_003_U01_MOVE_ELEVATOR""]",10,260.85000000002503,,,"[""ZONE_RACK_FRONT"", ""ZONE_FURNACE_LOADING""]",,0,1,,26,260.85000000002503,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_LOCK_RACK""]",ORDER_003_U01_LOAD_RACK,LOAD_RACK_LAYER,tray_01,ORDER_003_UNIT_01
FIXTURE,0.0,工件1,锁紧托盘夹具,"[""FIXTURE""]",1.0,,382.6500000000527,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,{},"[""ORDER_001_U01_APPLY_PRESS""]",5,381.6500000000525,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,19,381.6500000000525,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U01_TRANSFER_OUT""]",ORDER_001_U01_LOCK_FIXTURE,LOCK_FIXTURE,tray_01,ORDER_001_UNIT_01
ELEVATOR,0.0,工件1 · 第1层,升降台对准层位,"[""ELEVATOR""]",4.0,,748.2499999998672,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_002_U01_TRANSFER_OUT""]",3,744.1999999998709,,,"[""ZONE_ELEVATOR_TRANSFER""]",,0,1,,19,744.1999999998709,[],,SUCCEEDED,已完成,"[""ORDER_002_U01_LOAD_RACK""]",ORDER_002_U01_MOVE_ELEVATOR,MOVE_ELEVATOR,tray_01,ORDER_002_UNIT_01
EMPTY_TRAY_INDEXER,0.0,工件3,空托盘补位,"[""EMPTY_TRAY_INDEXER""]",2.0,,746.249999999869,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U01_TRANSFER_OUT""]",3,744.1999999998709,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,80,744.1999999998709,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_REMOVE_PRESS""]",ORDER_002_U03_INDEX_TRAY,INDEX_EMPTY_TRAY,tray_03,ORDER_002_UNIT_03
MATERIAL_INDEXER,0.0,工件3,索引订单物料盒,"[""MATERIAL_INDEXER""]",1.5,,745.7499999998695,{},,ORDER_002,"{""product_id"": ""PRODUCT_B""}","[""ORDER_002_U01_TRANSFER_OUT""]",3,744.1999999998709,,,"[""ZONE_MATERIAL_INDEXER""]",,0,0,,87,744.1999999998709,[],,SUCCEEDED,已完成,"[""ORDER_002_U03_PICK_BASE""]",ORDER_002_U03_INDEX_MATERIAL,INDEX_MATERIAL_KIT,tray_03,ORDER_002_UNIT_03
RACK_LAYER_01,0.0,工件1 · 第1层,锁定炉内料架层,"[""RACK_LAYER_01""]",1.0,,266.8500000000264,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_003,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_003_U01_LOAD_RACK""]",10,265.85000000002617,,,"[""ZONE_RACK_FRONT""]",,0,0,,27,265.85000000002617,[],,SUCCEEDED,已完成,"[""ORDER_003_BATCH_READY""]",ORDER_003_U01_LOCK_RACK,LOCK_RACK_LAYER,tray_01,ORDER_003_UNIT_01
OUTFEED,0.0,工件1,托盘输送至升降台,"[""OUTFEED""]",4.0,,386.65000000005364,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,{},"[""ORDER_001_U01_LOCK_FIXTURE""]",5,382.6500000000527,,,"[""ZONE_OUTFEED""]",,0,1,,20,382.6500000000527,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_MOVE_ELEVATOR"", ""ORDER_001_SWAP_RETURN_FINAL""]",ORDER_001_U01_TRANSFER_OUT,TRANSFER_TRAY_OUT,tray_01,ORDER_001_UNIT_01
TRANSFER_FORK,0.0,工件1 · 第1层,推叉装入炉内料架,"[""TRANSFER_FORK""]",5.0,,753.2999999998626,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_002_U01_MOVE_ELEVATOR""]",3,748.2499999998672,,,"[""ZONE_RACK_FRONT"", ""ZONE_FURNACE_LOADING""]",,0,1,,20,748.2499999998672,[],,SUCCEEDED,已完成,"[""ORDER_002_U01_LOCK_RACK""]",ORDER_002_U01_LOAD_RACK,LOAD_RACK_LAYER,tray_01,ORDER_002_UNIT_01
